id,counselling_code,branch,year,oc,bc,bcm,mbc,sc,sca,st
6900,1525,ELECTRONICS AND COMMUNICATION ENGINEERING,2023,"127,303*",—,—,—,—,—,—
6901,1525,INFORMATION TECHNOLOGY,2023,"175,935*",—,—,—,—,—,—
6902,1525,MECHANICAL ENGINEERING,2023,"175,033*",—,—,—,—,—,—
6903,1526,CIVIL ENGINEERING,2023,—,—,—,—,—,—,—
6904,1526,COMPUTER SCIENCE AND ENGINEERING,2023,"172,586*",—,—,—,—,—,—
6905,1526,ELECTRICAL AND ELECTRONICS ENGINEERING,2023,—,—,—,—,—,—,—
6906,1526,ELECTRONICS AND COMMUNICATION ENGINEERING,2023,"146,556*",—,—,—,—,—,—
6907,1526,MECHANICAL ENGINEERING,2023,"175,803*",—,—,—,—,—,—
6908,1529,CIVIL ENGINEERING,2023,—,—,—,—,—,—,—
6909,1529,COMPUTER SCIENCE AND ENGINEERING,2023,"176,381*",—,—,—,—,—,—
6910,1529,ELECTRICAL AND ELECTRONICS ENGINEERING,2023,—,—,—,—,—,—,—
6911,1529,ELECTRONICS AND COMMUNICATION ENGINEERING,2023,—,—,—,—,—,—,—
6912,1529,MECHANICAL ENGINEERING,2023,—,—,—,—,—,—,—
6913,1605,COMPUTER SCIENCE AND ENGINEERING,2023,"128,853","171,311*","154,265","169,006*","168,149*","165,766*",—
6914,1605,ELECTRICAL AND ELECTRONICS ENGINEERING,2023,"144,853","164,914*",—,—,—,—,—
6915,1605,ELECTRONICS AND COMMUNICATION ENGINEERING,2023,"169,165",—,—,"174,096*","175,417*",—,—
6916,1605,INFORMATION TECHNOLOGY,2023,"86,211","150,842*","104,649","129,495*","169,065","146,399*",—
6917,2,APPAREL TECHNOLOGY (SS),2023,"38,543","56,911","49,829","65,843","87,357","139,577","116,255"
6918,2,CERAMIC TECHNOLOGY (SS),2023,"32,253","54,850","64,886","58,589","76,665","91,536",—
6919,2,CHEMICAL ENGINEERING,2023,"4,625","7,698","10,471","13,117","22,567","30,709",—
6920,2,CHEMICAL ENGINEERING (SS),2023,"8,098","12,175","11,946","15,423","42,115","67,708","89,266"
6921,2,FOOD TECHNOLOGY (SS),2023,"8,559","21,464","20,563","25,385","36,419","23,408",—
6922,2,INDUSTRIAL BIO TECHNOLOGY,2023,"7,130","10,427","11,786","16,928","12,653","64,772",—
6923,2,INDUSTRIAL BIO TECHNOLOGY (SS),2023,"11,626","13,127","15,765","22,091","18,864",—,"81,657"
6924,2,LEATHER TECHNOLOGY,2023,"35,641","56,330","47,683","62,298","82,996","87,116","74,955"
6925,2,PETROLEUM ENGINEERING AND TECHNOLOGY (SS),2023,"23,013","34,981","27,406","43,869","68,091","96,099",—
6926,2,PHARMACEUTICAL TECHNOLOGY (SS),2023,"17,142","30,977","38,256","34,359","37,066","123,721",—
6927,2,TEXTILE TECHNOLOGY,2023,"33,357","49,139","63,326","45,115","86,917","82,627",—
6928,2005,CIVIL ENGINEERING,2023,"20,161","31,512","42,170","42,839","53,365","86,694","107,335"
6929,2005,COMPUTER SCIENCE AND ENGINEERING,2023,"1,717","2,463","3,493","2,875","13,900","11,325","35,106"
6930,2005,ELECTRICAL AND ELECTRONICS ENGINEERING,2023,"4,781","6,767","9,750","10,672","23,087","13,096","59,952"
6931,2005,ELECTRONICS AND COMMUNICATION ENGINEERING,2023,"2,540","3,374","5,748","4,538","19,263","26,376",—
6932,2005,ELECTRONICS AND INSTRUMENTATION ENGINEERING,2023,"8,174","10,591","9,435","11,346","32,404","43,130","70,288"
6933,2005,INDUSTRIAL BIO TECHNOLOGY,2023,"19,593","32,354","33,561","43,571","79,309","98,412",—
6934,2005,INFORMATION TECHNOLOGY,2023,"2,491","3,310","5,024","4,245","14,825","23,402",—
6935,2005,MECHANICAL ENGINEERING,2023,"16,374","27,136","22,429","28,275","57,876","67,759","88,146"
6936,2005,PRODUCTION ENGINEERING,2023,"21,699","27,466","36,090","41,511","55,770","64,861","99,221"
6937,2006,AUTOMOBILE ENGINEERING (SS),2023,"18,992","28,170","32,509","37,251","58,874","42,060",—
6938,2006,BIO MEDICAL ENGINEERING (SS),2023,"9,758","12,494","10,097","17,886","59,327","49,296","88,856"
6939,2006,BIO TECHNOLOGY (SS),2023,"6,839","12,069","13,986","14,396","30,967","41,026","94,261"
6940,2006,CIVIL ENGINEERING,2023,"6,229","11,312","15,793","17,771","21,777",—,"29,661"
6941,2006,CIVIL ENGINEERING (SS),2023,"12,480","14,753",—,"22,906","25,994",—,"118,178"
6942,2006,COMPUTER SCIENCE AND ENGINEERING (SS),2023,383,768,"1,960","1,319","9,832","19,345","23,337"
6943,2006,Computer Science and Engineering (Artificial Intelligence and Machine Learning) (SS),2023,850,"1,387","2,270","2,338","15,088","10,270",—
6944,2006,ELECTRICAL AND ELECTRONICS (SANDWICH) (SS),2023,"6,621","9,605","9,431","18,156","35,203","93,693",—
6945,2006,ELECTRICAL AND ELECTRONICS ENGINEERING,2023,"1,793","2,160","3,168","4,243","19,285","25,250",—
6946,2006,ELECTRONICS AND COMMUNICATION ENGINEERING,2023,480,903,"2,297","1,263","7,644","11,862",—
6947,2006,ELECTRONICS AND COMMUNICATION ENGINEERING (SS),2023,"1,194","1,553","2,634","2,775","12,006","27,075",—
6948,2006,FASHION TECHNOLOGY (SS),2023,"22,076","39,720","64,274","52,045","125,904","112,105",—
6949,2006,INFORMATION TECHNOLOGY (SS),2023,"1,109","1,527","2,837","2,538","16,447","19,250","10,766"
6950,2006,INSTRUMENTATION AND CONTROL ENGINEERING (SS),2023,"7,564","9,385","11,849","14,375","32,182","32,550",—
6951,2006,MECHANICAL ENGINEERING,2023,"4,914","7,124","8,210","8,068","25,455","33,314",—
6952,2006,MECHANICAL ENGINEERING (SANDWICH) (SS),2023,"18,277","25,615","23,803","30,928","57,332","91,078",—
6953,2006,MECHANICAL ENGINEERING (SS),2023,"7,863","9,699","11,803","14,921","33,903","64,980","41,512"
6954,2006,METALLURGICAL ENGINEERING,2023,"13,819","22,295","28,305","26,523","79,496","54,342","132,442"
6955,2006,METALLURGICAL ENGINEERING (SS),2023,"23,100","25,759",—,"47,717","91,765","110,718",—
6956,2006,PRODUCTION ENGINEERING,2023,"11,403","18,559","15,690","18,197","48,601","67,495","153,835"
6957,2006,PRODUCTION ENGINEERING (SANDWICH) (SS),2023,"29,699","39,018","45,345","47,020","107,706","115,997",—
6958,2006,PRODUCTION ENGINEERING (SS),2023,"17,747","22,191","29,912","31,944","62,412","112,324",—
6959,2006,ROBOTICS AND AUTOMATION (SS),2023,"3,418","6,176","12,747","9,383","35,487","99,901",—
6960,2006,TEXTILE TECHNOLOGY,2023,"16,807","34,601","19,875","49,158","75,155","53,926",—
6961,2006,TEXTILE TECHNOLOGY (SS),2023,"29,554","42,298","40,175","60,500","117,468",—,—
6962,2007,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE (SS),2023,"2,436","2,718","3,828","4,019","20,436","25,433",—
6963,2007,CHEMICAL ENGINEERING,2023,"12,588","18,085","21,660","20,326","59,903","43,797",—
6964,2007,CHEMICAL ENGINEERING (SS),2023,"14,133","25,094",—,"19,827","78,801","82,409",—
6965,2007,CIVIL ENGINEERING,2023,"17,649","28,758","19,981","30,874","55,264","53,562",—
6966,2007,CIVIL ENGINEERING (SS),2023,"30,672","31,281","44,480","44,166","66,956",—,—
6967,2007,COMPUTER SCIENCE AND ENGINEERING,2023,"1,343","1,764","2,972","2,565","15,344","17,691",—
6968,2007,COMPUTER SCIENCE AND ENGINEERING (SS),2023,"1,668","2,041",—,"3,512","19,505","20,213","37,495"
6969,2007,ELECTRICAL AND ELECTRONICS ENGINEERING,2023,"3,801","5,662","7,595","6,332","24,807","37,488","88,859"
6970,2007,ELECTRICAL AND ELECTRONICS ENGINEERING (SS),2023,"6,653","7,596","7,669","11,631","37,178","65,004",—
6971,2007,ELECTRONICS AND COMMUNICATION ENGINEERING,2023,"1,933","2,575","3,647","3,126","20,260","29,889","68,809"
6972,2007,ELECTRONICS AND COMMUNICATION ENGINEERING (SS),2023,"2,823","3,580","4,320","4,773","23,615","31,948","42,633"
6973,2007,INFORMATION TECHNOLOGY (SS),2023,"1,904","2,200","3,613","4,107","24,404","28,062",—
6974,2007,MECHANICAL ENGINEERING,2023,"10,952","18,116","17,294","22,049","52,918","68,360","91,724"
6975,2007,MECHANICAL ENGINEERING (SS),2023,"20,451","24,694","24,634","32,768","56,645",—,"167,977"
6976,2025,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,2023,"12,633","18,988","35,538","22,144","47,965","32,907","38,158"
6977,2025,COMPUTER SCIENCE AND ENGINEERING,2023,"11,813","18,622","24,815","20,892","41,726","47,553","58,832"
6978,2025,ELECTRICAL AND ELECTRONICS ENGINEERING,2023,"28,420","42,402","58,016","46,812","79,030","67,558",—
6979,2025,ELECTRONICS AND COMMUNICATION ENGINEERING,2023,"21,110","26,614","39,383","31,050","58,124","62,013",—
6980,2025,MECHANICAL ENGINEERING,2023,"46,041","71,648","97,307","87,089","92,524","106,729","123,476"
6981,2302,AGRICULTURAL ENGINEERING,2023,"154,314","174,598*",—,"176,380*","172,963*",—,—
6982,2302,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,2023,"111,490","173,802*",—,"159,139","171,522*","130,845",—
6983,2302,BIO MEDICAL ENGINEERING,2023,"123,333","159,552*",—,"175,155*","175,431*",—,—
6984,2302,COMPUTER SCIENCE AND ENGINEERING,2023,"112,381","160,508",—,"174,863*","154,243*",—,—
6985,2302,Computer Science and Engineering (Cyber Security),2023,"164,327","168,734*",—,"169,853*",—,"171,895",—
6986,2302,ELECTRONICS AND COMMUNICATION ENGINEERING,2023,"129,382","166,053","133,898*","169,269*","168,237*",—,—
6987,2302,INFORMATION TECHNOLOGY,2023,"112,038","161,993",—,"175,830","172,261*","132,344",—
6988,2302,MECHANICAL ENGINEERING,2023,"175,619*",—,—,—,—,—,—
6989,2314,AGRICULTURAL ENGINEERING,2023,"173,395*",—,—,—,—,—,—
6990,2314,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,2023,"155,357","172,022*",—,"165,801*",—,"160,813",—
6991,2314,COMPUTER SCIENCE AND ENGINEERING,2023,"147,526","176,545*",—,"161,532*",—,—,—
6992,2314,ELECTRICAL AND ELECTRONICS ENGINEERING,2023,"170,007","176,394*",—,"171,848*",—,—,—
6993,2314,ELECTRONICS AND COMMUNICATION ENGINEERING,2023,"119,294","163,726*",—,"157,588*","149,620*",—,—
6994,2327,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,2023,"158,803","165,139*",—,"170,023*","170,121*","163,790*",—
6995,2327,CIVIL ENGINEERING,2023,"174,654","175,123*",—,—,"175,600*",—,—
6996,2327,COMPUTER SCIENCE AND ENGINEERING,2023,"114,645","163,412*",—,"175,340*","162,838","115,699",—
6997,2327,ELECTRICAL AND ELECTRONICS ENGINEERING,2023,"159,182","170,132*",—,"175,075*","174,229*","159,429",—
6998,2327,ELECTRONICS AND COMMUNICATION ENGINEERING,2023,"135,831","170,245*",—,"176,277*","160,682","161,137","147,619"
6999,2327,INFORMATION TECHNOLOGY,2023,"133,059","173,635*",—,"176,450*","166,776*","149,109",—
7000,2327,MECHANICAL ENGINEERING,2023,"171,380","171,721*",—,"175,354*","176,669*","173,874",—
7001,2328,BIO MEDICAL ENGINEERING,2023,"96,876","126,714","147,247","138,356","176,002*","106,982",—
7002,2328,COMPUTER SCIENCE AND ENGINEERING,2023,"68,904","97,588","124,800","97,066","133,988*",—,—
7003,2328,Computer Science and Engineering (Cyber Security),2023,"68,791","100,212","153,156","104,465","150,611*",—,—
7004,2328,ELECTRICAL AND ELECTRONICS ENGINEERING,2023,"102,050","122,231",—,"134,154","175,310","103,276",—
7005,2328,ELECTRONICS AND COMMUNICATION ENGINEERING,2023,"78,944","101,431","138,119","101,397","143,096*","135,022",—
7006,2328,INFORMATION TECHNOLOGY,2023,"71,751","94,244","96,194","90,344","151,816","83,091",—
7007,2328,MECHANICAL ENGINEERING,2023,"146,380","171,503","171,186*","176,373*",—,"168,638",—
7008,2329,AGRICULTURAL ENGINEERING,2023,"90,652","110,446","148,083","136,740","169,238*",—,—
7009,2329,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,2023,"32,557","52,063","45,493","65,345","138,907","122,615",—
7010,2329,BIO MEDICAL ENGINEERING,2023,"67,623","86,557",—,"88,445","79,936","172,216",—
7011,2329,BIO TECHNOLOGY,2023,"62,350","90,139","106,314","87,395","104,851",—,—
7012,2329,COMPUTER SCIENCE AND ENGINEERING,2023,"37,179","51,867","59,448","63,269","83,809","103,966",—
7013,2329,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),2023,"48,281","59,002",—,"71,984","147,150",—,—
7014,2329,COMPUTER SCIENCE AND ENGINEERING (TAMIL),2023,"75,934","102,006","110,102","111,243","164,923","137,455",—
7015,2329,ELECTRONICS AND COMMUNICATION ENGINEERING,2023,"51,367","62,247","52,184","80,263","137,861","59,601",—
7016,2329,INFORMATION TECHNOLOGY,2023,"41,404","46,383","61,191","74,505","118,830","84,589",—
7017,2329,MECHANICAL ENGINEERING,2023,"84,360","117,144","104,572","108,313","164,950",—,—
7018,2332,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,2023,—,—,—,—,—,—,—
7019,2332,CIVIL ENGINEERING,2023,—,—,—,—,—,—,—
7020,2332,COMPUTER SCIENCE AND ENGINEERING,2023,"173,972*",—,—,—,—,—,—
7021,2332,ELECTRICAL AND ELECTRONICS ENGINEERING,2023,—,—,—,—,—,—,—
7022,2332,ELECTRONICS AND COMMUNICATION ENGINEERING,2023,—,—,—,—,—,—,—
7023,2332,MECHANICAL ENGINEERING,2023,—,—,—,—,—,—,—
7024,2338,AGRICULTURAL ENGINEERING,2023,"162,141",—,—,"165,965*","176,696","175,834",—
7025,2338,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,2023,"115,674","172,068*",—,"174,570*","153,779","156,714",—
7026,2338,BIO MEDICAL ENGINEERING,2023,"141,833","174,330*",—,"148,962*","165,672",—,—
7027,2338,COMPUTER SCIENCE AND ENGINEERING,2023,"146,528","170,723*",—,"173,208*","167,652",—,—
7028,2338,ELECTRICAL AND ELECTRONICS ENGINEERING,2023,"159,214*",—,—,—,—,—,—
7029,2338,INFORMATION TECHNOLOGY,2023,"132,544","175,469*",—,"176,305*","160,840",—,—
7030,2338,MECHANICAL ENGINEERING,2023,"135,683","165,703*",—,"162,750*","173,963",—,"167,578"
7031,2341,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,2023,"169,784*",—,—,—,—,—,—
7032,2341,BIO MEDICAL ENGINEERING,2023,"166,986*",—,—,—,—,—,—
7033,2341,CIVIL ENGINEERING,2023,"176,120*",—,—,—,—,—,—
7034,2341,COMPUTER SCIENCE AND ENGINEERING,2023,"176,237*",—,—,—,—,—,—
7035,2341,ELECTRICAL AND ELECTRONICS ENGINEERING,2023,"172,302*",—,—,—,—,—,—
7036,2341,ELECTRONICS AND COMMUNICATION ENGINEERING,2023,"175,660*",—,—,—,—,—,—
7037,2341,INFORMATION TECHNOLOGY,2023,"175,946*",—,—,—,—,—,—
7038,2341,MECHANICAL ENGINEERING,2023,"176,516*",—,—,—,—,—,—
7039,2342,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,2023,"88,443","113,395","156,690","154,941","144,732",—,—
7040,2342,CIVIL ENGINEERING,2023,"173,336",—,—,—,—,—,—
7041,2342,COMPUTER SCIENCE AND ENGINEERING,2023,"107,144","155,697","140,779","175,905*","174,643","166,044","167,849"
7042,2342,ELECTRICAL AND ELECTRONICS ENGINEERING,2023,"144,479",—,—,"172,290*","169,617",—,—
7043,2342,ELECTRONICS AND COMMUNICATION ENGINEERING,2023,"133,326","176,357*","143,752*","175,711*","176,610","167,377",—
7044,2342,INFORMATION TECHNOLOGY,2023,"102,330","150,798","153,127","169,703","154,958","135,829",—
7045,2342,MECHANICAL ENGINEERING,2023,"165,627","173,789*",—,"174,543*","172,861*",—,—
7046,2343,HANDLOOM AND TEXTILE TECHNOLOGY,2023,"49,648","79,958","50,067","88,671","90,388","72,084",—
7047,2345,AGRICULTURAL ENGINEERING,2023,"165,921*",—,—,—,—,—,—
7048,2345,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,2023,"83,016","132,596","115,879","116,041","169,988*",—,—
7049,2345,CIVIL ENGINEERING,2023,"143,127","167,972*","157,254","174,504*",—,—,—
7050,2345,COMPUTER SCIENCE AND ENGINEERING,2023,"94,994","169,902","120,955","139,065","173,832*","116,254*",—
7051,2345,ELECTRICAL AND ELECTRONICS ENGINEERING,2023,"153,626","160,247*","169,990*","174,270*","173,103*",—,—
7052,2345,ELECTRONICS AND COMMUNICATION ENGINEERING,2023,"112,361","170,427*","167,922*","147,540","173,678*",—,"142,426"
7053,2345,INFORMATION TECHNOLOGY,2023,"114,163","156,275","172,351","128,427","171,208*",—,—
7054,2345,MECHANICAL ENGINEERING,2023,"172,480","175,104*",—,"175,878*",—,—,—
7055,2345,ROBOTICS AND AUTOMATION,2023,"152,854","153,595*","162,008","173,104*",—,—,—
7056,2346,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,2023,"162,020",—,—,"166,751*",—,—,—
7057,2346,CIVIL ENGINEERING,2023,"174,630*",—,—,—,—,—,—
7058,2346,COMPUTER SCIENCE AND ENGINEERING,2023,"123,808","170,316*",—,"143,980*",—,—,—
7059,2346,ELECTRICAL AND ELECTRONICS ENGINEERING,2023,"175,198*",—,—,—,—,—,—
7060,2346,ELECTRONICS AND COMMUNICATION ENGINEERING,2023,"145,294","159,493*",—,"168,346",—,—,—
7061,2346,MECHANICAL ENGINEERING,2023,"165,768*",—,—,—,—,—,—
7062,2347,AGRICULTURAL ENGINEERING,2023,"137,603","175,214*",—,"172,111*",—,—,—
7063,2347,COMPUTER SCIENCE AND ENGINEERING,2023,"113,373","154,245*","133,479*","164,375","161,505*","161,304*",—
7064,2347,ELECTRICAL AND ELECTRONICS ENGINEERING,2023,"163,035",—,"175,887*","173,073*","176,583*",—,—
7065,2347,ELECTRONICS AND COMMUNICATION ENGINEERING,2023,"135,037","173,685*",—,"165,930","173,354*",—,—
7066,2347,INFORMATION TECHNOLOGY,2023,"118,481","176,085",—,"173,263","147,842*",—,—
7067,2347,MECHANICAL ENGINEERING,2023,"173,434","176,261*",—,"174,755*",—,—,—
7068,2349,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,2023,"101,796","153,742*","109,331","158,984*","166,843*",—,—
7069,2349,BIO MEDICAL ENGINEERING,2023,"152,688","171,232*",—,"171,279*","162,359*",—,—
7070,2349,COMPUTER SCIENCE AND ENGINEERING,2023,"113,010","167,698*",—,"157,562*","151,483*",—,—
7071,2349,FOOD TECHNOLOGY,2023,"173,300*",—,—,—,—,—,—
7072,2349,ROBOTICS AND AUTOMATION,2023,"172,703","172,888*","176,507*",—,—,—,—
7073,2350,CIVIL ENGINEERING,2023,—,—,—,—,—,—,—
7074,2350,COMPUTER SCIENCE AND ENGINEERING,2023,—,—,—,—,—,—,—
7075,2350,ELECTRICAL AND ELECTRONICS ENGINEERING,2023,—,—,—,—,—,—,—
7076,2350,ELECTRONICS AND COMMUNICATION ENGINEERING,2023,—,—,—,—,—,—,—
7077,2350,MECHANICAL ENGINEERING,2023,—,—,—,—,—,—,—
7078,2354,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,2023,"123,114","153,623*","149,681","162,162*","174,037","132,225",—
7079,2354,CIVIL ENGINEERING,2023,"167,734",—,—,"173,414*","167,907*",—,—
7080,2354,COMPUTER SCIENCE AND ENGINEERING,2023,"117,498","162,611*","175,081*","168,392*","170,837","171,370",—
7081,2354,ELECTRICAL AND ELECTRONICS ENGINEERING,2023,"165,827",—,—,—,—,—,—
7082,2354,ELECTRONICS AND COMMUNICATION ENGINEERING,2023,"128,984","155,747*",—,"164,800*","175,376","174,387",—
7083,2354,MECHANICAL ENGINEERING,2023,"175,257","176,087*",—,—,—,—,—
7084,2356,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,2023,"173,889*",—,—,—,—,—,—
7085,2356,CIVIL ENGINEERING,2023,—,—,—,—,—,—,—
7086,2356,COMPUTER SCIENCE AND ENGINEERING,2023,"154,682","168,303*",—,"176,518*",—,—,—
7087,2356,ELECTRICAL AND ELECTRONICS ENGINEERING,2023,"170,569*",—,—,—,—,—,—
7088,2356,ELECTRONICS AND COMMUNICATION ENGINEERING,2023,—,—,—,—,—,—,—
7089,2356,MECHANICAL ENGINEERING,2023,"165,971*",—,—,—,—,—,—
7090,2357,AGRICULTURAL ENGINEERING,2023,"136,605","174,738*","151,363","168,417*","176,229",—,—
7091,2357,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,2023,"79,847","114,836","122,023","146,846","170,138*","95,648*",—
7092,2357,CIVIL ENGINEERING,2023,"163,480",—,"170,836",—,—,—,—
7093,2357,COMPUTER SCIENCE AND ENGINEERING,2023,"84,407","130,558","170,878*","168,515","168,730*","151,802*",—
7094,2357,ELECTRICAL AND ELECTRONICS ENGINEERING,2023,"133,011","160,651",—,—,"170,919",—,—
7095,2357,ELECTRONICS AND COMMUNICATION ENGINEERING,2023,"104,762","155,636",—,"176,648*","135,107*",—,—
7096,2357,INFORMATION TECHNOLOGY,2023,"72,972","108,469","152,860*","118,944","173,097*",—,—
7097,2357,MECHANICAL ENGINEERING,2023,"137,492","165,697",—,"176,351*","174,897*","174,521",—
7098,2360,AGRICULTURAL ENGINEERING,2023,"172,644","176,593*",—,—,—,—,—
7099,2360,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,2023,"111,116","156,029","122,672","155,498","154,466","149,372",—
7100,2360,COMPUTER SCIENCE AND ENGINEERING,2023,"101,517","139,935","137,367","154,521","129,696","170,286",—
7101,2360,ELECTRONICS AND COMMUNICATION ENGINEERING,2023,"126,865","164,768",—,"156,142","165,267","175,890*",—
7102,2360,INFORMATION TECHNOLOGY,2023,"86,574","135,651","161,475","156,176","152,800",—,—
7103,2360,MECHANICAL ENGINEERING,2023,"165,284",—,—,"174,999*","167,491*",—,—
7104,2360,Mechatronics Engineering,2023,"152,832","174,776*",—,"175,099*","174,225",—,—
7105,2367,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,2023,"127,533","175,335*","141,442*","166,391*","173,431*","160,001",—
7106,2367,CIVIL ENGINEERING,2023,"152,610*",—,—,—,—,—,—
7107,2367,COMPUTER SCIENCE AND BUSSINESS SYSTEM,2023,"176,246*",—,—,—,—,—,—
7108,2367,COMPUTER SCIENCE AND ENGINEERING,2023,"142,785","161,159*",—,"176,457*","167,299*",—,—
7109,2367,ELECTRONICS AND COMMUNICATION ENGINEERING,2023,"125,145","156,677*",—,"171,550","148,972*",—,—
7110,2367,INFORMATION TECHNOLOGY,2023,"146,578","175,385*",—,"172,106*","168,257*",—,—
7111,2367,MECHANICAL ENGINEERING,2023,"172,769",—,—,—,—,—,—
7112,2368,CIVIL ENGINEERING,2023,—,—,—,—,—,—,—
7113,2368,COMPUTER SCIENCE AND ENGINEERING,2023,"170,609*",—,—,—,—,—,—
7114,2368,ELECTRICAL AND ELECTRONICS ENGINEERING,2023,—,—,—,—,—,—,—
7115,2368,ELECTRONICS AND COMMUNICATION ENGINEERING,2023,—,—,—,—,—,—,—
7116,2368,MECHANICAL ENGINEERING,2023,—,—,—,—,—,—,—
7117,2369,CIVIL ENGINEERING,2023,"89,684","155,604","127,413","114,260","165,318","102,466",—
7118,2369,COMPUTER SCIENCE AND ENGINEERING,2023,"25,988","39,336","44,539","29,947","68,973","118,051","37,856"
7119,2369,ELECTRICAL AND ELECTRONICS ENGINEERING,2023,"50,644","85,527","83,261","69,039","123,440","159,814",—
7120,2369,ELECTRONICS AND COMMUNICATION ENGINEERING,2023,"34,301","45,310","62,865","43,338","100,181","90,750",—
7121,2369,MECHANICAL ENGINEERING,2023,"84,399","127,082","121,720","114,157","144,025","172,569*",—
7122,2377,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,2023,"2,115","2,870","2,857","4,665","20,237","29,623","46,981"
7123,2377,CIVIL ENGINEERING,2023,"22,035","31,841","32,836","40,265","64,223","71,870",—
7124,2377,COMPUTER SCIENCE AND BUSSINESS SYSTEM,2023,"3,810","4,904","8,608","7,306","31,953","48,512",—
7125,2377,COMPUTER SCIENCE AND ENGINEERING,2023,"1,588","1,945","4,330","3,638","20,166","15,073",—
7126,2377,ELECTRICAL AND ELECTRONICS ENGINEERING,2023,"6,213","7,854","7,601","8,222","36,295","61,734","62,505"
7127,2377,ELECTRONICS AND COMMUNICATION ENGINEERING,2023,"3,063","4,115","3,488","7,377","35,017","61,618",—
7128,2377,MECHANICAL ENGINEERING,2023,"12,646","20,299","21,064","32,946","50,264",—,—
7129,2378,COMPUTER SCIENCE AND ENGINEERING,2023,—,—,—,—,—,—,—
7130,2378,Computer Science and Engineering (Cyber Security),2023,—,—,—,—,—,—,—
7131,2378,ELECTRONICS AND COMMUNICATION ENGINEERING,2023,—,—,—,—,—,—,—
7132,2378,MECHANICAL ENGINEERING,2023,—,—,—,—,—,—,—
7133,2601,AERONAUTICAL ENGINEERING,2023,"175,494*",—,—,—,—,—,—
7134,2601,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,2023,"64,868","89,169","85,993","101,143","115,602",—,—
7135,2601,BIO MEDICAL ENGINEERING,2023,"149,776","175,147*",—,"174,114*",—,—,—
7136,2601,BIO TECHNOLOGY,2023,"103,717","164,699*","124,819","175,484*","159,099*",—,—
7137,2601,CHEMICAL ENGINEERING,2023,"144,708",—,—,"150,275*","175,307*",—,—
7138,2601,CIVIL ENGINEERING,2023,"174,612*",—,—,—,—,—,—
7139,2601,COMPUTER SCIENCE AND ENGINEERING,2023,"65,144","101,606","108,507","94,997","160,502",—,—
7140,2601,ELECTRICAL AND ELECTRONICS ENGINEERING,2023,"116,746","165,193",—,"140,702",—,—,—
7141,2601,ELECTRONICS AND COMMUNICATION ENGINEERING,2023,"90,632","112,100","138,373","115,495","169,027*","130,276*",—
7142,2601,INFORMATION TECHNOLOGY,2023,"50,341","92,923","125,093","86,898","127,913",—,—
7143,2601,MECHANICAL ENGINEERING,2023,"142,901","171,430*",—,"173,127*","171,622",—,—
7144,2602,AGRICULTURAL ENGINEERING,2023,—,—,—,—,—,—,—
7145,2602,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,2023,—,—,—,—,—,—,—
7146,2602,COMPUTER SCIENCE AND ENGINEERING,2023,"172,507*",—,—,—,—,—,—
7147,2602,ELECTRONICS AND COMMUNICATION ENGINEERING,2023,"169,337*",—,—,—,—,—,—
7148,2602,INFORMATION TECHNOLOGY,2023,"116,859*",—,—,—,—,—,—
7149,2602,MECHANICAL ENGINEERING,2023,"174,136*",—,—,—,—,—,—
7150,2602,MEDICAL ELECTRONICS ENGINEERING,2023,"133,708*",—,—,—,—,—,—
7151,2602,ROBOTICS AND AUTOMATION,2023,—,—,—,—,—,—,—
7152,2603,COMPUTER SCIENCE AND ENGINEERING,2023,"13,855","22,706","21,230","16,908","47,044","33,690","82,577"
7153,2603,ELECTRICAL AND ELECTRONICS ENGINEERING,2023,"33,453","43,675","44,155","52,916","86,891","143,996",—
7154,2603,ELECTRONICS AND COMMUNICATION ENGINEERING,2023,"20,847","33,436","27,604","26,045","69,778","68,387",—
7155,2603,MECHANICAL ENGINEERING,2023,"59,348","87,793","72,468","88,522","108,546","118,874","175,932"
7156,2607,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,2023,"44,723","71,079","78,901","84,156","163,096*",—,—
