id,counselling_code,branch,year,allotted,available,fill_rate
11277,2761,Artificial Intelligence and Data Science,2024,33,36,0.9167
11278,2761,COMPUTER SCIENCE AND ENGINEERING,2024,28,35,0.8
11279,2761,Computer Science and Engineering (Cyber Security),2024,46,53,0.8679
11280,2761,ELECTRONICS AND COMMUNICATION ENGINEERING,2024,43,54,0.7963
11281,2761,INFORMATION TECHNOLOGY,2024,43,54,0.7963
11282,2761,ROBOTICS AND AUTOMATION,2024,19,28,0.6786
11283,2762,Artificial Intelligence and Data Science,2024,57,70,0.8143
11284,2762,CIVIL ENGINEERING,2024,2,19,0.1053
11285,2762,COMPUTER SCIENCE AND BUSSINESS SYSTEM,2024,36,45,0.8
11286,2762,COMPUTER SCIENCE AND ENGINEERING,2024,64,71,0.9014
11287,2762,ELECTRONICS AND COMMUNICATION ENGINEERING,2024,73,90,0.8111
11288,2762,MECHANICAL ENGINEERING,2024,13,27,0.4815
11289,2763,Artificial Intelligence and Data Science,2024,35,36,0.9722
11290,2763,CIVIL ENGINEERING,2024,6,23,0.2609
11291,2763,COMPUTER SCIENCE AND BUSSINESS SYSTEM,2024,19,19,1.0
11292,2763,COMPUTER SCIENCE AND ENGINEERING,2024,51,51,1.0
11293,2763,ELECTRICAL AND ELECTRONICS ENGINEERING,2024,20,22,0.9091
11294,2763,ELECTRONICS AND COMMUNICATION ENGINEERING,2024,33,36,0.9167
11295,2763,MECHANICAL ENGINEERING,2024,15,24,0.625
11296,2763,Mechatronics Engineering,2024,20,24,0.8333
11297,2764,Artificial Intelligence and Data Science,2024,71,71,1.0
11298,2764,BIO MEDICAL ENGINEERING,2024,35,36,0.9722
11299,2764,CHEMICAL ENGINEERING,2024,34,35,0.9714
11300,2764,CIVIL ENGINEERING,2024,35,35,1.0
11301,2764,COMPUTER SCIENCE AND BUSSINESS SYSTEM,2024,35,35,1.0
11302,2764,COMPUTER SCIENCE AND ENGINEERING,2024,139,139,1.0
11303,2764,COMPUTER SCIENCE AND ENGINEERING (AI AND MACHINE LEARNING),2024,36,36,1.0
11304,2764,ELECTRICAL AND ELECTRONICS ENGINEERING,2024,35,35,1.0
11305,2764,ELECTRONICS AND COMMUNICATION ENGINEERING,2024,106,106,1.0
11306,2764,INFORMATION TECHNOLOGY,2024,70,70,1.0
11307,2764,MECHANICAL ENGINEERING,2024,36,36,1.0
11308,2764,Mechatronics Engineering,2024,36,36,1.0
11309,2767,Artificial Intelligence and Data Science,2024,7,17,0.4118
11310,2767,BIO MEDICAL ENGINEERING,2024,10,35,0.2857
11311,2767,CIVIL ENGINEERING,2024,0,18,0.0
11312,2767,COMPUTER SCIENCE AND ENGINEERING,2024,7,35,0.2
11313,2767,Computer Science and Engineering (Cyber Security),2024,5,18,0.2778
11314,2767,ELECTRICAL AND ELECTRONICS ENGINEERING,2024,0,35,0.0
11315,2767,INFORMATION TECHNOLOGY,2024,4,18,0.2222
11316,2767,MECHANICAL ENGINEERING,2024,0,35,0.0
11317,2768,AEROSPACE ENGINEERING,2024,9,18,0.5
11318,2768,Artificial Intelligence and Data Science,2024,10,36,0.2778
11319,2768,CIVIL ENGINEERING,2024,2,16,0.125
11320,2768,COMPUTER SCIENCE AND ENGINEERING,2024,11,36,0.3056
11321,2768,COMPUTER SCIENCE AND ENGINEERING (AI AND MACHINE LEARNING),2024,3,17,0.1765
11322,2768,ELECTRONICS AND COMMUNICATION ENGINEERING,2024,3,17,0.1765
11323,2768,ENVIRONMENTAL ENGINEERING,2024,2,18,0.1111
11324,2768,MECHANICAL ENGINEERING,2024,0,18,0.0
11325,2769,Artificial Intelligence and Data Science,2024,66,71,0.9296
11326,2769,Bio Technology and Bio Chemical Engineering,2024,34,35,0.9714
11327,2769,CIVIL ENGINEERING,2024,13,17,0.7647
11328,2769,COMPUTER SCIENCE AND BUSSINESS SYSTEM,2024,30,35,0.8571
11329,2769,COMPUTER SCIENCE AND ENGINEERING,2024,100,106,0.9434
11330,2769,ELECTRICAL AND ELECTRONICS ENGINEERING,2024,16,16,1.0
11331,2769,ELECTRONICS AND COMMUNICATION ENGINEERING,2024,34,36,0.9444
11332,2769,FOOD TECHNOLOGY,2024,34,35,0.9714
11333,2769,MECHANICAL ENGINEERING,2024,17,18,0.9444
11334,2769,PETRO CHEMICAL TECHNOLOGY,2024,17,18,0.9444
11335,2769,PETROLEUM ENGINEERING,2024,17,18,0.9444
11336,2770,Artificial Intelligence and Data Science,2024,37,51,0.7255
11337,2770,COMPUTER SCIENCE AND ENGINEERING,2024,42,72,0.5833
11338,2770,COMPUTER SCIENCE AND ENGINEERING (AI AND MACHINE LEARNING),2024,8,16,0.5
11339,2770,Computer Science and Engineering (Cyber Security),2024,14,18,0.7778
11340,2770,ELECTRICAL AND ELECTRONICS ENGINEERING,2024,7,18,0.3889
11341,2770,ELECTRONICS AND COMMUNICATION ENGINEERING,2024,20,36,0.5556
11342,2770,INFORMATION TECHNOLOGY,2024,13,19,0.6842
11343,2770,MECHANICAL ENGINEERING,2024,1,17,0.0588
11344,2772,Artificial Intelligence and Data Science,2024,23,52,0.4423
11345,2772,COMPUTER SCIENCE AND ENGINEERING,2024,19,35,0.5429
11346,2772,COMPUTER SCIENCE AND ENGINEERING (AI AND MACHINE LEARNING),2024,6,17,0.3529
11347,2772,Computer Science and Engineering (Cyber Security),2024,10,18,0.5556
11348,2772,ELECTRONICS AND COMMUNICATION ENGINEERING,2024,30,44,0.6818
11349,2772,INFORMATION TECHNOLOGY,2024,14,19,0.7368
11350,2772,MECHANICAL ENGINEERING,2024,4,18,0.2222
11351,2776,AGRICULTURAL ENGINEERING,2024,30,61,0.4918
11352,2776,AUTOMOBILE ENGINEERING,2024,9,23,0.3913
11353,2776,Artificial Intelligence and Data Science,2024,70,70,1.0
11354,2776,CIVIL ENGINEERING,2024,11,23,0.4783
11355,2776,COMPUTER SCIENCE AND ENGINEERING,2024,36,36,1.0
11356,2776,COMPUTER SCIENCE AND ENGINEERING (AI AND MACHINE LEARNING),2024,16,17,0.9412
11357,2776,Computer Science and Engineering (Cyber Security),2024,34,35,0.9714
11358,2776,MECHANICAL ENGINEERING,2024,15,19,0.7895
11359,2776,Mechatronics Engineering,2024,12,16,0.75
11360,3,B.Plan,2024,35,35,1.0
11361,3011,BIO TECHNOLOGY,2024,55,55,1.0
11362,3011,CIVIL ENGINEERING,2024,52,53,0.9811
11363,3011,CIVIL ENGINEERING (TAMIL MEDIUM),2024,49,54,0.9074
11364,3011,COMPUTER SCIENCE AND ENGINEERING,2024,51,51,1.0
11365,3011,COMPUTER SCIENCE AND ENGINEERING (AI AND MACHINE LEARNING),2024,54,54,1.0
11366,3011,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),2024,55,55,1.0
11367,3011,Civil Engineering (Environmental Engineering),2024,36,55,0.6545
11368,3011,ELECTRICAL AND ELECTRONICS ENGINEERING,2024,52,53,0.9811
11369,3011,ELECTRONICS AND COMMUNICATION ENGINEERING,2024,53,53,1.0
11370,3011,Electrical and Computer Engineering,2024,54,55,0.9818
11371,3011,Electronics Engineering (VLSI Design and Technology),2024,54,55,0.9818
11372,3011,INFORMATION TECHNOLOGY,2024,55,55,1.0
11373,3011,MECHANICAL ENGINEERING,2024,53,55,0.9636
11374,3011,MECHANICAL ENGINEERING (TAMIL MEDIUM),2024,19,54,0.3519
11375,3011,Mechanical Engineering (Automobile),2024,51,55,0.9273
11376,3011,Mechanical and Smart Manufacturing,2024,40,54,0.7407
11377,3011,PETRO CHEMICAL TECHNOLOGY,2024,55,55,1.0
11378,3011,PHARMACEUTICAL TECHNOLOGY,2024,53,55,0.9636
11379,3016,CIVIL ENGINEERING,2024,7,55,0.1273
11380,3016,CIVIL ENGINEERING (TAMIL MEDIUM),2024,4,26,0.1538
11381,3016,COMPUTER SCIENCE AND ENGINEERING,2024,52,53,0.9811
11382,3016,ELECTRICAL AND ELECTRONICS ENGINEERING,2024,32,55,0.5818
11383,3016,ELECTRONICS AND COMMUNICATION ENGINEERING,2024,52,54,0.963
11384,3016,MECHANICAL ENGINEERING,2024,17,55,0.3091
11385,3016,MECHANICAL ENGINEERING (TAMIL MEDIUM),2024,0,27,0.0
11386,3018,CIVIL ENGINEERING,2024,11,54,0.2037
11387,3018,CIVIL ENGINEERING (TAMIL MEDIUM),2024,10,27,0.3704
11388,3018,COMPUTER SCIENCE AND ENGINEERING,2024,52,54,0.963
11389,3018,ELECTRICAL AND ELECTRONICS ENGINEERING,2024,24,54,0.4444
11390,3018,ELECTRONICS AND COMMUNICATION ENGINEERING,2024,53,55,0.9636
11391,3018,MECHANICAL ENGINEERING,2024,18,54,0.3333
11392,3018,MECHANICAL ENGINEERING (TAMIL MEDIUM),2024,2,27,0.0741
11393,3019,CIVIL ENGINEERING,2024,22,54,0.4074
11394,3019,CIVIL ENGINEERING (TAMIL MEDIUM),2024,10,27,0.3704
11395,3019,COMPUTER SCIENCE AND ENGINEERING,2024,53,53,1.0
11396,3019,ELECTRICAL AND ELECTRONICS ENGINEERING,2024,43,55,0.7818
11397,3019,ELECTRONICS AND COMMUNICATION ENGINEERING,2024,53,55,0.9636
11398,3019,MECHANICAL ENGINEERING,2024,29,55,0.5273
11399,3019,MECHANICAL ENGINEERING (TAMIL MEDIUM),2024,8,27,0.2963
11400,3021,CIVIL ENGINEERING,2024,23,55,0.4182
11401,3021,CIVIL ENGINEERING (TAMIL MEDIUM),2024,3,28,0.1071
11402,3021,COMPUTER SCIENCE AND ENGINEERING,2024,53,53,1.0
11403,3021,ELECTRICAL AND ELECTRONICS ENGINEERING,2024,25,27,0.9259
11404,3021,ELECTRONICS AND COMMUNICATION ENGINEERING,2024,54,55,0.9818
11405,3021,MECHANICAL ENGINEERING,2024,14,27,0.5185
11406,3021,MECHANICAL ENGINEERING (TAMIL MEDIUM),2024,1,26,0.0385
11407,3410,Artificial Intelligence and Data Science,2024,32,40,0.8
11408,3410,CIVIL ENGINEERING,2024,6,23,0.2609
11409,3410,COMPUTER SCIENCE AND ENGINEERING,2024,40,41,0.9756
11410,3410,ELECTRICAL AND ELECTRONICS ENGINEERING,2024,32,50,0.64
11411,3410,ELECTRONICS AND COMMUNICATION ENGINEERING,2024,38,45,0.8444
11412,3410,INFORMATION TECHNOLOGY,2024,38,41,0.9268
11413,3410,MECHANICAL ENGINEERING,2024,25,50,0.5
11414,3425,Artificial Intelligence and Data Science,2024,34,35,0.9714
11415,3425,BIO MEDICAL ENGINEERING,2024,19,26,0.7308
11416,3425,CIVIL ENGINEERING,2024,22,25,0.88
11417,3425,COMPUTER SCIENCE AND ENGINEERING,2024,35,35,1.0
11418,3425,ELECTRICAL AND ELECTRONICS ENGINEERING,2024,36,49,0.7347
11419,3425,ELECTRONICS AND COMMUNICATION ENGINEERING,2024,36,38,0.9474
11420,3425,INFORMATION TECHNOLOGY,2024,18,18,1.0
11421,3425,MECHANICAL ENGINEERING,2024,31,50,0.62
11422,3425,ROBOTICS AND AUTOMATION,2024,19,27,0.7037
11423,3454,AGRICULTURAL ENGINEERING,2024,19,35,0.5429
11424,3454,Artificial Intelligence and Data Science,2024,31,36,0.8611
11425,3454,BIO MEDICAL ENGINEERING,2024,16,35,0.4571
11426,3454,CIVIL ENGINEERING,2024,1,16,0.0625
11427,3454,COMPUTER SCIENCE AND ENGINEERING,2024,42,54,0.7778
11428,3454,Computer Science and Engineering (Cyber Security),2024,7,18,0.3889
11429,3454,MECHANICAL ENGINEERING,2024,6,17,0.3529
11430,3456,AGRICULTURAL ENGINEERING,2024,1,28,0.0357
11431,3456,Artificial Intelligence and Data Science,2024,22,54,0.4074
11432,3456,BIO MEDICAL ENGINEERING,2024,25,53,0.4717
11433,3456,COMPUTER SCIENCE AND ENGINEERING,2024,24,51,0.4706
11434,3456,COMPUTER SCIENCE AND ENGINEERING (AI AND MACHINE LEARNING),2024,2,26,0.0769
11435,3456,ELECTRICAL AND ELECTRONICS ENGINEERING,2024,2,28,0.0714
11436,3456,ELECTRONICS AND COMMUNICATION ENGINEERING,2024,8,28,0.2857
11437,3456,MECHANICAL ENGINEERING,2024,1,53,0.0189
11438,3460,CIVIL ENGINEERING,2024,0,55,0.0
11439,3460,COMPUTER SCIENCE AND ENGINEERING,2024,5,48,0.1042
11440,3460,ELECTRICAL AND ELECTRONICS ENGINEERING,2024,1,49,0.0204
11441,3460,MECHANICAL ENGINEERING,2024,1,49,0.0204
11442,3461,Artificial Intelligence and Data Science,2024,29,54,0.537
11443,3461,COMPUTER SCIENCE AND ENGINEERING,2024,26,54,0.4815
11444,3461,Computer Science and Engineering (Cyber Security),2024,4,27,0.1481
11445,3461,ELECTRICAL AND ELECTRONICS ENGINEERING,2024,4,27,0.1481
11446,3461,ELECTRONICS AND COMMUNICATION ENGINEERING,2024,6,28,0.2143
11447,3461,INFORMATION TECHNOLOGY,2024,19,28,0.6786
11448,3461,MECHANICAL ENGINEERING,2024,3,27,0.1111
11449,3464,CIVIL ENGINEERING,2024,53,54,0.9815
11450,3464,COMPUTER SCIENCE AND ENGINEERING,2024,55,55,1.0
11451,3464,ELECTRICAL AND ELECTRONICS ENGINEERING,2024,52,52,1.0
11452,3464,ELECTRONICS AND COMMUNICATION ENGINEERING,2024,53,53,1.0
11453,3464,MECHANICAL ENGINEERING,2024,55,55,1.0
11454,3465,CIVIL ENGINEERING,2024,53,54,0.9815
11455,3465,COMPUTER SCIENCE AND ENGINEERING,2024,52,52,1.0
11456,3465,ELECTRICAL AND ELECTRONICS ENGINEERING,2024,55,55,1.0
11457,3465,ELECTRONICS AND COMMUNICATION ENGINEERING,2024,53,53,1.0
11458,3465,MECHANICAL ENGINEERING,2024,55,55,1.0
11459,3466,Artificial Intelligence and Data Science,2024,27,55,0.4909
11460,3466,COMPUTER SCIENCE AND ENGINEERING,2024,35,55,0.6364
11461,3466,ELECTRICAL AND ELECTRONICS ENGINEERING,2024,1,54,0.0185
11462,3466,ELECTRONICS AND COMMUNICATION ENGINEERING,2024,13,54,0.2407
11463,3466,MECHANICAL ENGINEERING,2024,9,54,0.1667
11464,3701,Artificial Intelligence and Data Science,2024,69,70,0.9857
11465,3701,CIVIL ENGINEERING,2024,25,36,0.6944
11466,3701,COMPUTER SCIENCE AND ENGINEERING,2024,99,103,0.9612
11467,3701,COMPUTER SCIENCE AND ENGINEERING (AI AND MACHINE LEARNING),2024,34,36,0.9444
11468,3701,ELECTRICAL AND ELECTRONICS ENGINEERING,2024,34,36,0.9444
11469,3701,ELECTRONICS AND COMMUNICATION ENGINEERING,2024,70,70,1.0
11470,3701,INFORMATION TECHNOLOGY,2024,34,36,0.9444
11471,3701,MECHANICAL ENGINEERING,2024,31,36,0.8611
11472,3760,AGRICULTURAL ENGINEERING,2024,22,45,0.4889
11473,3760,Artificial Intelligence and Data Science,2024,48,50,0.96
11474,3760,COMPUTER SCIENCE AND ENGINEERING,2024,46,49,0.9388
11475,3760,ELECTRONICS AND COMMUNICATION ENGINEERING,2024,40,50,0.8
11476,3760,INFORMATION TECHNOLOGY,2024,48,50,0.96
11477,3760,MECHANICAL ENGINEERING,2024,24,45,0.5333
11478,3766,Artificial Intelligence and Data Science,2024,0,19,0.0
11479,3766,CIVIL ENGINEERING,2024,0,27,0.0
11480,3766,COMPUTER SCIENCE AND ENGINEERING,2024,2,45,0.0444
11481,3766,COMPUTER SCIENCE AND ENGINEERING (AI AND MACHINE LEARNING),2024,0,27,0.0
11482,3766,ELECTRICAL AND ELECTRONICS ENGINEERING,2024,1,28,0.0357
11483,3766,ELECTRONICS AND COMMUNICATION ENGINEERING,2024,0,27,0.0
11484,3766,MECHANICAL ENGINEERING,2024,1,45,0.0222
11485,3782,Artificial Intelligence and Data Science,2024,38,49,0.7755
11486,3782,COMPUTER SCIENCE AND BUSSINESS SYSTEM,2024,7,49,0.1429
11487,3782,COMPUTER SCIENCE AND ENGINEERING,2024,66,97,0.6804
11488,3782,COMPUTER SCIENCE AND ENGINEERING (AI AND MACHINE LEARNING),2024,13,49,0.2653
11489,3782,ELECTRICAL AND ELECTRONICS ENGINEERING,2024,9,21,0.4286
11490,3782,ELECTRONICS AND COMMUNICATION ENGINEERING,2024,20,49,0.4082
11491,3782,INFORMATION TECHNOLOGY,2024,40,49,0.8163
11492,3786,AERONAUTICAL ENGINEERING,2024,16,47,0.3404
11493,3786,Artificial Intelligence and Data Science,2024,32,34,0.9412
11494,3786,BIO MEDICAL ENGINEERING,2024,21,31,0.6774
11495,3786,COMPUTER SCIENCE AND ENGINEERING,2024,31,32,0.9688
11496,3786,ELECTRICAL AND ELECTRONICS ENGINEERING,2024,6,22,0.2727
11497,3786,ELECTRONICS AND COMMUNICATION ENGINEERING,2024,33,41,0.8049
11498,3786,INFORMATION TECHNOLOGY,2024,17,17,1.0
11499,3786,MECHANICAL ENGINEERING,2024,9,22,0.4091
11500,3786,Mechatronics Engineering,2024,7,22,0.3182
11501,3795,Artificial Intelligence and Data Science,2024,101,105,0.9619
11502,3795,CIVIL ENGINEERING,2024,16,35,0.4571
11503,3795,COMPUTER SCIENCE AND ENGINEERING,2024,102,105,0.9714
11504,3795,ELECTRICAL AND ELECTRONICS ENGINEERING,2024,33,36,0.9167
11505,3795,ELECTRONICS AND COMMUNICATION ENGINEERING,2024,70,72,0.9722
11506,3795,MECHANICAL ENGINEERING,2024,43,70,0.6143
11507,3801,Artificial Intelligence and Data Science,2024,32,35,0.9143
11508,3801,CIVIL ENGINEERING,2024,8,18,0.4444
11509,3801,COMPUTER SCIENCE AND ENGINEERING,2024,69,72,0.9583
11510,3801,ELECTRICAL AND ELECTRONICS ENGINEERING,2024,20,35,0.5714
11511,3801,ELECTRONICS AND COMMUNICATION ENGINEERING,2024,32,35,0.9143
11512,3801,INFORMATION TECHNOLOGY,2024,65,69,0.942
11513,3801,INSTRUMENTATION AND CONTROL ENGINEERING,2024,9,18,0.5
11514,3801,MECHANICAL ENGINEERING,2024,11,17,0.6471
11515,3802,Civil Engineering,2024,0,18,0.0
11516,3802,Computer Science and Engineering,2024,0,35,0.0
11517,3802,Electrical and Electronics Engineering,2024,0,18,0.0
11518,3802,Mechanical Engineering,2024,0,35,0.0
11519,3803,CHEMICAL ENGINEERING,2024,5,19,0.2632
11520,3803,CIVIL ENGINEERING,2024,11,17,0.6471
11521,3803,COMPUTER SCIENCE AND ENGINEERING,2024,51,53,0.9623
11522,3803,ELECTRICAL AND ELECTRONICS ENGINEERING,2024,30,35,0.8571
11523,3803,ELECTRONICS AND COMMUNICATION ENGINEERING,2024,49,52,0.9423
11524,3803,INFORMATION TECHNOLOGY,2024,51,52,0.9808
11525,3803,MECHANICAL ENGINEERING,2024,25,35,0.7143
11526,3804,Artificial Intelligence and Data Science,2024,35,36,0.9722
11527,3804,BIO MEDICAL ENGINEERING,2024,11,50,0.22
11528,3804,COMPUTER SCIENCE AND ENGINEERING,2024,70,87,0.8046
11529,3804,ELECTRICAL AND ELECTRONICS ENGINEERING,2024,10,38,0.2632
11530,3804,ELECTRONICS AND COMMUNICATION ENGINEERING,2024,27,49,0.551
11531,3804,INFORMATION TECHNOLOGY,2024,34,41,0.8293
11532,3804,MECHANICAL ENGINEERING,2024,9,49,0.1837
11533,3805,AERONAUTICAL ENGINEERING,2024,26,55,0.4727
11534,3805,AGRICULTURAL ENGINEERING,2024,16,55,0.2909
11535,3805,Artificial Intelligence and Data Science,2024,156,162,0.963
11536,3805,BIO MEDICAL ENGINEERING,2024,49,109,0.4495
11537,3805,BIO TECHNOLOGY,2024,20,55,0.3636
11538,3805,CHEMICAL ENGINEERING,2024,18,27,0.6667
11539,3805,CIVIL ENGINEERING,2024,23,54,0.4259
11540,3805,COMPUTER SCIENCE AND ENGINEERING,2024,156,158,0.9873
11541,3805,Computer Science and Engineering (Cyber Security),2024,53,55,0.9636
11542,3805,ELECTRICAL AND ELECTRONICS ENGINEERING,2024,41,54,0.7593
11543,3805,ELECTRONICS AND COMMUNICATION ENGINEERING,2024,147,163,0.9018
11544,3805,FOOD TECHNOLOGY,2024,27,55,0.4909
11545,3805,INFORMATION TECHNOLOGY,2024,157,162,0.9691
11546,3805,MECHANICAL ENGINEERING,2024,28,55,0.5091
11547,3805,PHARMACEUTICAL TECHNOLOGY,2024,5,55,0.0909
11548,3805,ROBOTICS AND AUTOMATION,2024,18,27,0.6667
11549,3806,Artificial Intelligence and Data Science,2024,67,69,0.971
11550,3806,BIO MEDICAL ENGINEERING,2024,47,49,0.9592
11551,3806,CIVIL ENGINEERING,2024,39,55,0.7091
11552,3806,COMPUTER SCIENCE AND BUSSINESS SYSTEM,2024,45,46,0.9783
11553,3806,COMPUTER SCIENCE AND ENGINEERING,2024,106,110,0.9636
11554,3806,ELECTRICAL AND ELECTRONICS ENGINEERING,2024,39,46,0.8478
11555,3806,ELECTRONICS AND COMMUNICATION ENGINEERING,2024,89,91,0.978
11556,3806,INFORMATION TECHNOLOGY,2024,69,71,0.9718
11557,3806,MECHANICAL ENGINEERING,2024,83,99,0.8384
11558,3807,AERONAUTICAL ENGINEERING,2024,9,19,0.4737
11559,3807,Artificial Intelligence and Data Science,2024,87,104,0.8365
11560,3807,CIVIL ENGINEERING,2024,11,18,0.6111
11561,3807,COMPUTER SCIENCE AND ENGINEERING,2024,102,105,0.9714
11562,3807,Computer Science and Engineering (Cyber Security),2024,29,36,0.8056
11563,3807,ELECTRICAL AND ELECTRONICS ENGINEERING,2024,25,35,0.7143
11564,3807,ELECTRONICS AND COMMUNICATION ENGINEERING,2024,33,36,0.9167
11565,3807,INFORMATION TECHNOLOGY,2024,65,70,0.9286
11566,3807,MECHANICAL ENGINEERING,2024,25,36,0.6944
11567,3808,CIVIL ENGINEERING,2024,0,49,0.0
11568,3808,COMPUTER SCIENCE AND ENGINEERING,2024,0,49,0.0
11569,3808,ELECTRICAL AND ELECTRONICS ENGINEERING,2024,0,49,0.0
11570,3808,ELECTRONICS AND COMMUNICATION ENGINEERING,2024,0,49,0.0
11571,3808,INFORMATION TECHNOLOGY,2024,0,21,0.0
11572,3808,MECHANICAL ENGINEERING,2024,0,49,0.0
11573,3810,AGRICULTURAL ENGINEERING,2024,13,45,0.2889
11574,3810,Artificial Intelligence and Data Science,2024,26,26,1.0
11575,3810,BIO MEDICAL ENGINEERING,2024,32,64,0.5
11576,3810,BIO TECHNOLOGY,2024,13,41,0.3171
11577,3810,CIVIL ENGINEERING,2024,6,18,0.3333
11578,3810,COMPUTER SCIENCE AND ENGINEERING,2024,74,112,0.6607
11579,3810,COMPUTER SCIENCE AND ENGINEERING (AI AND MACHINE LEARNING),2024,29,41,0.7073
11580,3810,Computer Science and Engineering (Cyber Security),2024,21,41,0.5122
11581,3810,ELECTRICAL AND ELECTRONICS ENGINEERING,2024,17,45,0.3778
11582,3810,ELECTRONICS AND COMMUNICATION ENGINEERING,2024,35,45,0.7778
11583,3810,ELECTRONICS AND INSTRUMENTATION ENGINEERING,2024,7,18,0.3889
11584,3810,FOOD TECHNOLOGY,2024,11,36,0.3056
11585,3810,INFORMATION TECHNOLOGY,2024,43,55,0.7818
11586,3810,MECHANICAL ENGINEERING,2024,21,41,0.5122
11587,3811,Artificial Intelligence and Data Science,2024,31,35,0.8857
11588,3811,BIO MEDICAL ENGINEERING,2024,6,22,0.2727
11589,3811,CIVIL ENGINEERING,2024,6,22,0.2727
11590,3811,COMPUTER SCIENCE AND ENGINEERING,2024,88,135,0.6519
11591,3811,ELECTRICAL AND ELECTRONICS ENGINEERING,2024,14,45,0.3111
11592,3811,ELECTRONICS AND COMMUNICATION ENGINEERING,2024,18,45,0.4
11593,3811,INFORMATION TECHNOLOGY,2024,57,91,0.6264
11594,3811,MECHANICAL ENGINEERING,2024,8,46,0.1739
11595,3812,Artificial Intelligence and Data Science,2024,21,50,0.42
11596,3812,CIVIL ENGINEERING,2024,1,22,0.0455
11597,3812,COMPUTER SCIENCE AND ENGINEERING,2024,45,100,0.45
11598,3812,COMPUTER SCIENCE AND ENGINEERING (AI AND MACHINE LEARNING),2024,5,24,0.2083
11599,3812,ELECTRICAL AND ELECTRONICS ENGINEERING,2024,5,24,0.2083
11600,3812,ELECTRONICS AND COMMUNICATION ENGINEERING,2024,9,25,0.36
11601,3812,ELECTRONICS AND INSTRUMENTATION ENGINEERING,2024,2,25,0.08
11602,3812,INFORMATION TECHNOLOGY,2024,24,77,0.3117
11603,3812,MECHANICAL ENGINEERING,2024,7,52,0.1346
11604,3813,CIVIL ENGINEERING,2024,1,40,0.025
11605,3813,COMPUTER SCIENCE AND ENGINEERING,2024,5,54,0.0926
11606,3813,ELECTRICAL AND ELECTRONICS ENGINEERING,2024,0,41,0.0
11607,3813,ELECTRONICS AND COMMUNICATION ENGINEERING,2024,0,41,0.0
11608,3813,INFORMATION TECHNOLOGY,2024,2,53,0.0377
11609,3813,MECHANICAL ENGINEERING,2024,0,40,0.0
11610,3814,Artificial Intelligence and Data Science,2024,3,23,0.1304
11611,3814,CIVIL ENGINEERING,2024,1,35,0.0286
11612,3814,COMPUTER SCIENCE AND ENGINEERING,2024,9,46,0.1957
11613,3814,ELECTRICAL AND ELECTRONICS ENGINEERING,2024,0,18,0.0
11614,3814,ELECTRONICS AND COMMUNICATION ENGINEERING,2024,1,35,0.0286
11615,3814,MECHANICAL ENGINEERING,2024,0,35,0.0
11616,3815,Artificial Intelligence and Data Science,2024,10,17,0.5882
11617,3815,BIO MEDICAL ENGINEERING,2024,10,18,0.5556
11618,3815,BIO TECHNOLOGY,2024,13,18,0.7222
11619,3815,COMPUTER SCIENCE AND ENGINEERING,2024,16,36,0.4444
11620,3815,ELECTRICAL AND ELECTRONICS ENGINEERING,2024,0,18,0.0
11621,3815,ELECTRONICS AND COMMUNICATION ENGINEERING,2024,11,35,0.3143
11622,3815,INFORMATION TECHNOLOGY,2024,25,35,0.7143
11623,3815,MECHANICAL ENGINEERING,2024,2,17,0.1176
11624,3815,TEXTILE TECHNOLOGY,2024,0,17,0.0
11625,3817,BIO TECHNOLOGY,2024,21,44,0.4773
11626,3817,CIVIL ENGINEERING,2024,7,45,0.1556
11627,3817,COMPUTER SCIENCE AND ENGINEERING,2024,61,64,0.9531
11628,3817,ELECTRICAL AND ELECTRONICS ENGINEERING,2024,17,45,0.3778
11629,3817,ELECTRONICS AND COMMUNICATION ENGINEERING,2024,30,46,0.6522
11630,3817,MECHANICAL ENGINEERING,2024,8,45,0.1778
11631,3819,Artificial Intelligence and Data Science,2024,70,70,1.0
11632,3819,CIVIL ENGINEERING,2024,15,16,0.9375
11633,3819,COMPUTER SCIENCE AND BUSSINESS SYSTEM,2024,32,33,0.9697
11634,3819,COMPUTER SCIENCE AND ENGINEERING,2024,71,71,1.0
11635,3819,COMPUTER SCIENCE AND ENGINEERING (AI AND MACHINE LEARNING),2024,35,36,0.9722
11636,3819,ELECTRICAL AND ELECTRONICS ENGINEERING,2024,34,35,0.9714
11637,3819,ELECTRONICS AND COMMUNICATION ENGINEERING,2024,70,72,0.9722
11638,3819,INFORMATION TECHNOLOGY,2024,35,37,0.9459
11639,3819,INSTRUMENTATION AND CONTROL ENGINEERING,2024,17,18,0.9444
11640,3819,MECHANICAL ENGINEERING,2024,33,35,0.9429
11641,3820,Artificial Intelligence and Data Science,2024,32,42,0.7619
11642,3820,CIVIL ENGINEERING,2024,2,24,0.0833
11643,3820,COMPUTER SCIENCE AND ENGINEERING,2024,29,62,0.4677
11644,3820,COMPUTER SCIENCE AND ENGINEERING (AI AND MACHINE LEARNING),2024,4,22,0.1818
11645,3820,ELECTRICAL AND ELECTRONICS ENGINEERING,2024,4,50,0.08
11646,3820,ELECTRONICS AND COMMUNICATION ENGINEERING,2024,6,23,0.2609
11647,3820,MECHANICAL ENGINEERING,2024,0,49,0.0
11648,3820,Mechatronics Engineering,2024,1,48,0.0208
